127.0.0.1 - - [22/Feb/2014:19:26:46 +0800] "GET /app_dev.php/ HTTP/1.1" 200 12342
127.0.0.1 - - [22/Feb/2014:19:26:46 +0800] "GET /bundles/acmedemo/images/welcome-configure.gif HTTP/1.1" 304 -
127.0.0.1 - - [22/Feb/2014:19:26:46 +0800] "GET /bundles/acmedemo/images/welcome-demo.gif HTTP/1.1" 304 -
127.0.0.1 - - [22/Feb/2014:19:26:46 +0800] "GET /app_dev.php/_wdt/6ebd87 HTTP/1.1" 200 28694
127.0.0.1 - - [02/Mar/2014:11:43:45 +0800] "GET /app_dev.php/ HTTP/1.1" 500 6151
127.0.0.1 - - [02/Mar/2014:11:43:48 +0800] "GET /favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [02/Mar/2014:11:49:02 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:11:49:02 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 786
127.0.0.1 - - [02/Mar/2014:11:49:01 +0800] "GET /app_dev.php/ HTTP/1.1" 200 6745
127.0.0.1 - - [02/Mar/2014:11:49:02 +0800] "GET /app_dev.php/_wdt/06b09b HTTP/1.1" 200 28725
127.0.0.1 - - [02/Mar/2014:11:55:13 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:11:55:13 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:11:55:13 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:11:55:12 +0800] "GET /app_dev.php/4 HTTP/1.1" 404 51310
127.0.0.1 - - [02/Mar/2014:11:55:13 +0800] "GET /app_dev.php/_wdt/d2ae1f HTTP/1.1" 200 30101
127.0.0.1 - - [02/Mar/2014:12:05:24 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 786
127.0.0.1 - - [02/Mar/2014:12:05:24 +0800] "GET /images/the_grid.jpg HTTP/1.1" 404 217
127.0.0.1 - - [02/Mar/2014:12:05:23 +0800] "GET /app_dev.php/4 HTTP/1.1" 200 7285
127.0.0.1 - - [02/Mar/2014:12:05:24 +0800] "GET /app_dev.php/_wdt/00c9b0 HTTP/1.1" 200 29887
127.0.0.1 - - [02/Mar/2014:12:06:30 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 786
127.0.0.1 - - [02/Mar/2014:12:06:30 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:12:06:30 +0800] "GET /app_dev.php/4 HTTP/1.1" 200 7285
127.0.0.1 - - [02/Mar/2014:12:06:30 +0800] "GET /app_dev.php/_wdt/cf9ba2 HTTP/1.1" 200 29887
127.0.0.1 - - [02/Mar/2014:12:06:36 +0800] "GET /images/the_grid.jpg HTTP/1.1" 404 217
127.0.0.1 - - [02/Mar/2014:12:06:38 +0800] "GET /app_dev.php/ HTTP/1.1" 200 6745
127.0.0.1 - - [02/Mar/2014:12:06:39 +0800] "GET /app_dev.php/_wdt/93f871 HTTP/1.1" 200 28723
127.0.0.1 - - [02/Mar/2014:12:06:42 +0800] "GET /images/beach.jpg HTTP/1.1" 404 214
127.0.0.1 - - [02/Mar/2014:12:06:42 +0800] "GET /app_dev.php/1 HTTP/1.1" 200 7889
127.0.0.1 - - [02/Mar/2014:12:06:42 +0800] "GET /app_dev.php/_wdt/a14033 HTTP/1.1" 200 29887
127.0.0.1 - - [02/Mar/2014:12:08:12 +0800] "GET /images/beach.jpg HTTP/1.1" 404 214
127.0.0.1 - - [02/Mar/2014:12:08:20 +0800] "GET /images/beach.jpg HTTP/1.1" 404 214
127.0.0.1 - - [02/Mar/2014:12:09:15 +0800] "GET /app_dev.php/1 HTTP/1.1" 200 7909
127.0.0.1 - - [02/Mar/2014:12:09:15 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:12:09:15 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 786
127.0.0.1 - - [02/Mar/2014:12:09:15 +0800] "GET /app_dev.php/_wdt/39421d HTTP/1.1" 200 29887
127.0.0.1 - - [02/Mar/2014:12:09:20 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:12:11:00 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 786
127.0.0.1 - - [02/Mar/2014:12:11:00 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:12:11:00 +0800] "GET /app_dev.php/1 HTTP/1.1" 200 7909
